"","id","itemTime","trial","RT","number_chosen","number_not_chosen","quantifier","clicked_left","language","comments","engagement","difficulty","time"
"176","A1FYTTGF0QACU9:3F6KKYWMNC93NQ17NI20TOD6B9CDNX",1474727081826,26,1026,0,425,"Hardly Any","left","English",NA,5,4,439100
"177","A1FYTTGF0QACU9:3F6KKYWMNC93NQ17NI20TOD6B9CDNX",1474727083237,27,1410,0,416,"Hardly Any","right","English",NA,5,4,439100
"178","A1FYTTGF0QACU9:3F6KKYWMNC93NQ17NI20TOD6B9CDNX",1474727084238,28,999,0,47,"Hardly Any","right","English",NA,5,4,439100
"179","A1FYTTGF0QACU9:3F6KKYWMNC93NQ17NI20TOD6B9CDNX",1474727085380,29,1140,0,432,"Hardly Any","left","English",NA,5,4,439100
"180","A1FYTTGF0QACU9:3F6KKYWMNC93NQ17NI20TOD6B9CDNX",1474727086407,30,1026,0,101,"Hardly Any","left","English",NA,5,4,439100
"181","A1FYTTGF0QACU9:3F6KKYWMNC93NQ17NI20TOD6B9CDNX",1474727088263,31,1855,0,290,"Hardly Any","right","English",NA,5,4,439100
"182","A1FYTTGF0QACU9:3F6KKYWMNC93NQ17NI20TOD6B9CDNX",1474727090056,32,1792,0,2,"Hardly Any","left","English",NA,5,4,439100
"183","A1FYTTGF0QACU9:3F6KKYWMNC93NQ17NI20TOD6B9CDNX",1474727091067,33,1010,0,431,"Hardly Any","left","English",NA,5,4,439100
"184","A1FYTTGF0QACU9:3F6KKYWMNC93NQ17NI20TOD6B9CDNX",1474727092457,34,1389,0,416,"Hardly Any","right","English",NA,5,4,439100
"185","A1FYTTGF0QACU9:3F6KKYWMNC93NQ17NI20TOD6B9CDNX",1474727094406,35,1948,0,30,"Hardly Any","right","English",NA,5,4,439100
"186","A1FYTTGF0QACU9:3F6KKYWMNC93NQ17NI20TOD6B9CDNX",1474727096019,36,1612,0,427,"Hardly Any","left","English",NA,5,4,439100
"187","A1FYTTGF0QACU9:3F6KKYWMNC93NQ17NI20TOD6B9CDNX",1474727097369,37,1349,0,161,"Hardly Any","left","English",NA,5,4,439100
"188","A1FYTTGF0QACU9:3F6KKYWMNC93NQ17NI20TOD6B9CDNX",1474727099307,38,1937,0,8,"Hardly Any","right","English",NA,5,4,439100
"189","A1FYTTGF0QACU9:3F6KKYWMNC93NQ17NI20TOD6B9CDNX",1474727100693,39,1385,0,6,"Hardly Any","left","English",NA,5,4,439100
"190","A1FYTTGF0QACU9:3F6KKYWMNC93NQ17NI20TOD6B9CDNX",1474727102029,40,1335,0,418,"Hardly Any","right","English",NA,5,4,439100
"191","A1FYTTGF0QACU9:3F6KKYWMNC93NQ17NI20TOD6B9CDNX",1474727103707,41,1677,0,19,"Hardly Any","right","English",NA,5,4,439100
"192","A1FYTTGF0QACU9:3F6KKYWMNC93NQ17NI20TOD6B9CDNX",1474727105309,42,1601,0,23,"Hardly Any","right","English",NA,5,4,439100
"193","A1FYTTGF0QACU9:3F6KKYWMNC93NQ17NI20TOD6B9CDNX",1474727106826,43,1516,0,225,"Hardly Any","left","English",NA,5,4,439100
"194","A1FYTTGF0QACU9:3F6KKYWMNC93NQ17NI20TOD6B9CDNX",1474727108354,44,1527,0,38,"Hardly Any","right","English",NA,5,4,439100
"195","A1FYTTGF0QACU9:3F6KKYWMNC93NQ17NI20TOD6B9CDNX",1474727109649,45,1293,0,0,"Hardly Any","right","English",NA,5,4,439100
"196","A1FYTTGF0QACU9:3F6KKYWMNC93NQ17NI20TOD6B9CDNX",1474727110777,46,1127,0,287,"Hardly Any","right","English",NA,5,4,439100
"197","A1FYTTGF0QACU9:3F6KKYWMNC93NQ17NI20TOD6B9CDNX",1474727112402,47,1623,0,14,"Hardly Any","left","English",NA,5,4,439100
"198","A1FYTTGF0QACU9:3F6KKYWMNC93NQ17NI20TOD6B9CDNX",1474727113829,48,1426,0,221,"Hardly Any","right","English",NA,5,4,439100
"199","A1FYTTGF0QACU9:3F6KKYWMNC93NQ17NI20TOD6B9CDNX",1474727115331,49,1501,0,51,"Hardly Any","left","English",NA,5,4,439100
"200","A1FYTTGF0QACU9:3F6KKYWMNC93NQ17NI20TOD6B9CDNX",1474727116461,50,1129,0,429,"Hardly Any","left","English",NA,5,4,439100
"201","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726679896,1,10398,119,425,"Half","left","English","No",6,7,508138
"202","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726689703,2,9806,119,110,"Half","left","English","No",6,7,508138
"203","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726692761,3,3056,119,431,"Half","left","English","No",6,7,508138
"204","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726695817,4,3056,99,119,"Half","right","English","No",6,7,508138
"205","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726700526,5,4707,99,381,"Half","left","English","No",6,7,508138
"206","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726707769,6,7242,195,99,"Half","right","English","No",6,7,508138
"207","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726712670,7,4900,205,195,"Half","left","English","No",6,7,508138
"208","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726716300,8,3629,205,196,"Half","right","English","No",6,7,508138
"209","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726719343,9,3041,205,38,"Half","left","English","No",6,7,508138
"210","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726721802,10,2458,205,196,"Half","right","English","No",6,7,508138
"211","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726725076,11,3273,205,58,"Half","left","English","No",6,7,508138
"212","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726727493,12,2415,115,205,"Half","left","English","No",6,7,508138
"213","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726730508,13,3015,109,115,"Half","left","English","No",6,7,508138
"214","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726734057,14,3547,109,109,"Half","right","English","No",6,7,508138
"215","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726736792,15,2733,109,111,"Half","right","English","No",6,7,508138
"216","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726739012,16,2219,109,96,"Half","left","English","No",6,7,508138
"217","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726742835,17,3823,109,125,"Half","right","English","No",6,7,508138
"218","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726744918,18,2081,109,329,"Half","right","English","No",6,7,508138
"219","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726747631,19,2711,201,109,"Half","right","English","No",6,7,508138
"220","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726751640,20,4007,201,203,"Half","right","English","No",6,7,508138
"221","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726755435,21,3795,185,201,"Half","right","English","No",6,7,508138
"222","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726758496,22,3060,196,185,"Half","right","English","No",6,7,508138
"223","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726760848,23,2349,196,309,"Half","right","English","No",6,7,508138
"224","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726763606,24,2757,196,105,"Half","left","English","No",6,7,508138
"225","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726768139,25,4532,188,196,"Half","left","English","No",6,7,508138
"226","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726773617,26,5477,188,191,"Half","right","English","No",6,7,508138
"227","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726775915,27,2297,188,196,"Half","left","English","No",6,7,508138
"228","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726780143,28,4228,188,230,"Half","left","English","No",6,7,508138
"229","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726784475,29,4331,188,205,"Half","right","English","No",6,7,508138
"230","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726787119,30,2643,195,188,"Half","left","English","No",6,7,508138
"231","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726790361,31,3242,195,102,"Half","left","English","No",6,7,508138
"232","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726793346,32,2983,195,209,"Half","left","English","No",6,7,508138
"233","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726796275,33,2928,206,195,"Half","left","English","No",6,7,508138
"234","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726800352,34,4076,206,231,"Half","left","English","No",6,7,508138
"235","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726803393,35,3040,223,206,"Half","right","English","No",6,7,508138
"236","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726807316,36,3922,223,216,"Half","right","English","No",6,7,508138
"237","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726810604,37,3287,223,319,"Half","left","English","No",6,7,508138
"238","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726813342,38,2737,223,391,"Half","right","English","No",6,7,508138
"239","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726817674,39,4331,223,135,"Half","left","English","No",6,7,508138
"240","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726819847,40,2172,215,223,"Half","right","English","No",6,7,508138
"241","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726822549,41,2702,198,215,"Half","right","English","No",6,7,508138
"242","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726826674,42,4125,207,198,"Half","right","English","No",6,7,508138
"243","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726828817,43,2143,207,62,"Half","right","English","No",6,7,508138
"244","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726830790,44,1972,207,419,"Half","left","English","No",6,7,508138
"245","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726834151,45,3360,207,219,"Half","right","English","No",6,7,508138
"246","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726837545,46,3393,207,237,"Half","left","English","No",6,7,508138
"247","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726842016,47,4470,207,411,"Half","right","English","No",6,7,508138
"248","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726844407,48,2390,207,201,"Half","right","English","No",6,7,508138
"249","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726847115,49,2707,207,360,"Half","left","English","No",6,7,508138
"250","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726849605,50,2489,207,104,"Half","left","English","No",6,7,508138
"251","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726861096,1,7741,267,204,"Most","right","English","No",6,7,508138
"252","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726862803,2,1706,356,267,"Most","right","English","No",6,7,508138
"253","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726864299,3,1495,356,114,"Most","left","English","No",6,7,508138
"254","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726865669,4,1369,356,166,"Most","left","English","No",6,7,508138
"255","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726868374,5,2704,388,356,"Most","left","English","No",6,7,508138
"256","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726870667,6,2292,388,380,"Most","left","English","No",6,7,508138
"257","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726872890,7,2223,388,373,"Most","right","English","No",6,7,508138
"258","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726874404,8,1513,388,309,"Most","left","English","No",6,7,508138
"259","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726876672,9,2267,376,388,"Most","left","English","No",6,7,508138
"260","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726878485,10,1812,376,365,"Most","left","English","No",6,7,508138
"261","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726880772,11,2286,376,374,"Most","right","English","No",6,7,508138
"262","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726882400,12,1626,376,83,"Most","right","English","No",6,7,508138
"263","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726884416,13,2015,387,376,"Most","right","English","No",6,7,508138
"264","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726886042,14,1624,387,387,"Most","left","English","No",6,7,508138
"265","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726887962,15,1918,387,368,"Most","left","English","No",6,7,508138
"266","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726890006,16,2037,387,385,"Most","right","English","No",6,7,508138
"267","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726891898,17,1891,379,387,"Most","right","English","No",6,7,508138
"268","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726893415,18,1516,379,362,"Most","left","English","No",6,7,508138
"269","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726894770,19,1354,422,379,"Most","left","English","No",6,7,508138
"270","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726897293,20,2521,420,422,"Most","left","English","No",6,7,508138
"271","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726899287,21,1993,420,370,"Most","left","English","No",6,7,508138
"272","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726901160,22,1872,420,8,"Most","right","English","No",6,7,508138
"273","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726904696,23,3535,417,420,"Most","right","English","No",6,7,508138
"274","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726906536,24,1839,429,417,"Most","left","English","No",6,7,508138
"275","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726909291,25,2755,429,16,"Most","right","English","No",6,7,508138
"276","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726911407,26,2115,429,423,"Most","left","English","No",6,7,508138
"277","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726912980,27,1572,429,12,"Most","right","English","No",6,7,508138
"278","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726914417,28,1437,429,8,"Most","left","English","No",6,7,508138
"279","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726915915,29,1497,429,167,"Most","right","English","No",6,7,508138
"280","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726917471,30,1555,429,17,"Most","left","English","No",6,7,508138
"281","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726919070,31,1598,429,8,"Most","right","English","No",6,7,508138
"282","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726921242,32,2170,429,427,"Most","left","English","No",6,7,508138
"283","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726922649,33,1406,429,286,"Most","left","English","No",6,7,508138
"284","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726925495,34,2844,429,426,"Most","right","English","No",6,7,508138
"285","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726927607,35,2111,429,409,"Most","right","English","No",6,7,508138
"286","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726928689,36,1081,429,16,"Most","right","English","No",6,7,508138
"287","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726930150,37,1460,429,10,"Most","right","English","No",6,7,508138
"288","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726931619,38,1468,429,194,"Most","right","English","No",6,7,508138
"289","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726934924,39,3303,429,8,"Most","left","English","No",6,7,508138
"290","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726937187,40,2262,429,422,"Most","left","English","No",6,7,508138
"291","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726939139,41,1951,429,336,"Most","left","English","No",6,7,508138
"292","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726945779,42,6639,431,429,"Most","right","English","No",6,7,508138
"293","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726947306,43,1526,431,66,"Most","right","English","No",6,7,508138
"294","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726949790,44,2484,431,426,"Most","left","English","No",6,7,508138
"295","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726954889,45,5098,431,431,"Most","left","English","No",6,7,508138
"296","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726957552,46,2662,431,331,"Most","left","English","No",6,7,508138
"297","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726961653,47,4099,431,424,"Most","left","English","No",6,7,508138
"298","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726963378,48,1724,431,14,"Most","right","English","No",6,7,508138
"299","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726965167,49,1788,431,103,"Most","right","English","No",6,7,508138
"300","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726966309,50,1141,431,2,"Most","right","English","No",6,7,508138
"301","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726974033,1,5237,93,253,"Hardly Any","right","English","No",6,7,508138
"302","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726975969,2,1935,93,362,"Hardly Any","left","English","No",6,7,508138
"303","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726978841,3,2871,93,93,"Hardly Any","left","English","No",6,7,508138
"304","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726985116,4,6274,93,91,"Hardly Any","left","English","No",6,7,508138
"305","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726986916,5,1799,92,93,"Hardly Any","left","English","No",6,7,508138
"306","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726988497,6,1580,74,92,"Hardly Any","left","English","No",6,7,508138
"307","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726990106,7,1608,74,80,"Hardly Any","left","English","No",6,7,508138
"308","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726993195,8,3089,74,83,"Hardly Any","left","English","No",6,7,508138
"309","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726995206,9,2008,30,74,"Hardly Any","left","English","No",6,7,508138
"310","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474726997018,10,1811,30,26,"Hardly Any","right","English","No",6,7,508138
"311","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727000272,11,3253,27,30,"Hardly Any","right","English","No",6,7,508138
"312","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727002464,12,2191,11,27,"Hardly Any","left","English","No",6,7,508138
"313","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727004092,13,1626,11,30,"Hardly Any","right","English","No",6,7,508138
"314","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727005521,14,1428,11,293,"Hardly Any","left","English","No",6,7,508138
"315","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727007125,15,1603,11,423,"Hardly Any","right","English","No",6,7,508138
"316","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727008785,16,1659,11,20,"Hardly Any","left","English","No",6,7,508138
"317","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727010038,17,1252,11,316,"Hardly Any","left","English","No",6,7,508138
"318","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727012219,18,2180,11,241,"Hardly Any","right","English","No",6,7,508138
"319","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727014507,19,2284,11,24,"Hardly Any","right","English","No",6,7,508138
"320","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727016881,20,2371,24,11,"Hardly Any","right","English","No",6,7,508138
"321","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727018834,21,1952,24,191,"Hardly Any","left","English","No",6,7,508138
"322","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727020354,22,1519,24,20,"Hardly Any","left","English","No",6,7,508138
"323","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727022602,23,2247,24,32,"Hardly Any","right","English","No",6,7,508138
"324","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727024303,24,1700,24,36,"Hardly Any","left","English","No",6,7,508138
"325","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727026143,25,1839,31,24,"Hardly Any","left","English","No",6,7,508138
"326","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727028853,26,2709,26,31,"Hardly Any","right","English","No",6,7,508138
"327","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727030203,27,1349,26,395,"Hardly Any","right","English","No",6,7,508138
"328","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727031775,28,1571,26,45,"Hardly Any","left","English","No",6,7,508138
"329","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727033999,29,2223,26,25,"Hardly Any","left","English","No",6,7,508138
"330","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727035497,30,1497,26,337,"Hardly Any","right","English","No",6,7,508138
"331","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727037581,31,2082,32,26,"Hardly Any","right","English","No",6,7,508138
"332","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727039442,32,1860,29,32,"Hardly Any","left","English","No",6,7,508138
"333","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727041838,33,2395,14,29,"Hardly Any","right","English","No",6,7,508138
"334","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727043351,34,1512,14,332,"Hardly Any","left","English","No",6,7,508138
"335","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727045259,35,1907,14,21,"Hardly Any","left","English","No",6,7,508138
"336","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727048066,36,2806,14,33,"Hardly Any","left","English","No",6,7,508138
"337","A23OR0D1FCUVMM:3Q5ZZ9ZEVPNNG6ZA2AVYDFZJ9YE58U",1474727050518,37,2451,14,64,"Hardly Any","right","English","No",6,7,508138
