"X","id","itemTime","trial","RT","number_chosen","number_not_chosen","quantifier","clicked_left","language","comments","engagement","difficulty","time"
1266,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877170490,16,4519,50,42,"Few","left","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1267,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877174576,17,4081,68,50,"Few","left","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1268,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877180728,18,6148,68,81,"Few","right","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1269,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877182327,19,1594,68,161,"Few","right","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1270,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877184404,20,2072,68,413,"Few","right","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1271,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877188131,21,3723,68,85,"Few","left","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1272,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877192451,22,4315,81,68,"Few","left","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1273,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877194069,23,1613,81,271,"Few","right","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1274,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877197208,24,3136,81,84,"Few","right","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1275,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877199122,25,1910,66,81,"Few","left","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1276,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877202052,26,2925,71,66,"Few","right","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1277,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877203585,27,1530,71,68,"Few","right","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1278,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877205287,28,1698,71,149,"Few","left","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1279,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877210484,29,5192,72,71,"Few","right","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1280,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877213232,30,2744,72,70,"Few","left","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1281,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877215709,31,2472,72,303,"Few","left","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1282,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877217302,32,1590,72,72,"Few","right","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1283,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877218920,33,1613,72,265,"Few","left","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1284,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877220569,34,1644,72,268,"Few","right","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1285,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877221950,35,1376,72,52,"Few","right","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1286,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877223998,36,2045,78,72,"Few","right","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1287,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877225748,37,1747,78,82,"Few","left","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1288,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877227197,38,1445,78,335,"Few","left","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1289,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877232482,39,5282,78,77,"Few","right","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1290,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877234021,40,1535,78,190,"Few","left","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1291,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877238974,41,4951,78,60,"Few","left","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1292,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877241582,42,2598,93,78,"Few","left","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1293,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877244704,43,3114,79,93,"Few","left","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1294,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877249885,44,5177,79,78,"Few","right","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1295,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877252262,45,2373,79,349,"Few","left","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1296,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877253794,46,1529,70,79,"Few","left","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1297,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877259200,47,5403,70,65,"Few","right","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1298,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877262044,48,2840,75,70,"Few","right","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1299,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877264684,49,2636,73,75,"Few","right","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1300,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877266208,50,1520,73,392,"Few","right","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1301,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877272914,1,2919,359,33,"The majority","left","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1302,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877275008,2,2085,427,359,"The majority","left","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1303,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877277185,3,2168,427,4,"The majority","left","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1304,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877278951,4,1759,427,317,"The majority","left","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1305,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877281607,5,2651,427,417,"The majority","right","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1306,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877284311,6,2699,407,427,"The majority","left","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1307,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877287334,7,3015,407,311,"The majority","left","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1308,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877290443,8,3105,407,293,"The majority","left","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1309,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877291888,9,1441,407,110,"The majority","right","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1310,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877293762,10,1870,407,397,"The majority","left","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1311,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877295359,11,1593,341,407,"The majority","right","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1312,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877297746,12,2383,341,328,"The majority","left","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1313,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877300786,13,3035,341,336,"The majority","left","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1314,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877302287,14,1497,341,338,"The majority","right","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1315,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877304474,15,2183,341,359,"The majority","right","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1316,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877305754,16,1275,341,224,"The majority","right","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1317,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877309497,17,3739,356,341,"The majority","left","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1318,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877311958,18,2457,356,340,"The majority","right","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1319,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877314348,19,2386,357,356,"The majority","right","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1320,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877316631,20,2278,357,373,"The majority","right","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1321,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877319872,21,3237,377,357,"The majority","right","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1322,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877323747,22,3871,377,370,"The majority","right","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1323,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877325934,23,2183,377,378,"The majority","left","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1324,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877327246,24,1308,377,376,"The majority","right","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1325,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877328746,25,1497,375,377,"The majority","right","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1326,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877329812,26,1060,375,22,"The majority","left","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1327,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877331106,27,1291,375,141,"The majority","left","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1328,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877332918,28,1808,375,2,"The majority","right","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1329,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877334356,29,1435,375,73,"The majority","right","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1330,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877335770,30,1410,375,259,"The majority","left","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1331,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877337996,31,2224,375,375,"The majority","left","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1332,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877339652,32,1652,375,329,"The majority","right","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1333,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877341131,33,1475,375,12,"The majority","left","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1334,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877344012,34,2874,389,375,"The majority","right","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1335,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877346786,35,2768,372,389,"The majority","left","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1336,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877349294,36,2504,372,380,"The majority","right","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1337,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877351520,37,2221,392,372,"The majority","right","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1338,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877354466,38,2942,392,386,"The majority","right","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1339,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877356058,39,1584,392,223,"The majority","left","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1340,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877357450,40,1388,392,243,"The majority","right","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1341,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877360356,41,2903,392,411,"The majority","right","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1342,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877362144,42,1785,392,391,"The majority","right","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1343,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877364525,43,2377,392,408,"The majority","right","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1344,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877366254,44,1726,392,394,"The majority","left","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1345,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877367582,45,1324,392,174,"The majority","left","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1346,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877370857,46,3272,392,29,"The majority","left","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1347,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877374254,47,3393,380,392,"The majority","left","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1348,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877376504,48,2247,380,373,"The majority","right","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1349,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877378162,49,1653,393,380,"The majority","left","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1350,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877379723,50,1558,393,164,"The majority","left","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1351,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877386972,1,5668,337,7,"Half","left","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1352,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877389022,2,2045,337,356,"Half","right","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1353,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877390918,3,1892,337,337,"Half","right","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1354,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877393340,4,2419,337,348,"Half","left","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1355,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877394856,5,1513,337,384,"Half","left","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1356,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877396434,6,1574,337,420,"Half","left","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1357,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877400598,7,4160,322,337,"Half","left","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1358,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877402636,8,2034,322,334,"Half","right","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1359,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877404808,9,2168,322,309,"Half","left","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1360,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877407637,10,2825,322,322,"Half","right","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1361,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877408972,11,1333,322,25,"Half","left","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1362,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877411024,12,2045,322,190,"Half","left","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1363,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877412372,13,1344,322,188,"Half","right","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1364,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877414886,14,2507,322,328,"Half","left","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1365,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877416644,15,1754,331,322,"Half","left","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1366,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877418902,16,2252,331,309,"Half","right","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1367,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877422168,17,3261,331,343,"Half","left","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1368,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877424563,18,2390,342,331,"Half","left","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1369,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877427936,19,3363,323,342,"Half","left","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1370,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877430910,20,2970,323,332,"Half","right","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1371,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877432662,21,1749,323,312,"Half","right","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1372,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877437160,22,4495,316,323,"Half","left","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1373,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877439683,23,2519,316,318,"Half","left","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1374,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877441200,24,1513,316,181,"Half","right","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1375,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877444738,25,3535,316,150,"Half","right","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1376,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877446418,26,1676,316,187,"Half","right","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1377,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877450222,27,3801,316,328,"Half","left","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1378,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877451902,28,1676,316,128,"Half","left","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1379,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877453755,29,1849,316,90,"Half","right","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1380,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877456480,30,2722,316,301,"Half","left","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1381,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877461192,31,4708,316,299,"Half","right","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1382,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877464974,32,3778,316,297,"Half","right","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1383,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877467542,33,2561,347,316,"Half","left","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1384,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877476112,34,8560,347,73,"Half","left","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1385,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877477589,35,1470,347,84,"Half","left","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1386,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877479443,36,1848,351,347,"Half","left","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1387,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877482012,37,2561,351,221,"Half","right","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1388,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877484075,38,2057,354,351,"Half","left","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1389,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877486216,39,2135,294,354,"Half","right","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1390,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877488543,40,2321,294,291,"Half","right","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
1391,"A1HK7CR71C8BCA:3NL0RFNU0GVPFOXBXU9RYS2W43J4KF",1474877490282,41,1733,294,296,"Half","left","Russian","Interesting survey, but not as easy on the eyes. No technical issues. Thank you!",9,8,596548
